ItemID,Sentiment,SentimentSource,SentimentText
950580,1,Sentiment140,I'm watching Hollyoaks  I love this show. It's always got something happening! Always!
950638,1,Sentiment140,"is so pumped, 30 minutes left at work, and Captain Americas tonight "
950708,0,Sentiment140,I'm watching mickey mouse with my baby brother trying to put him back to sleep...poor lil guy teething must not be fun at all 
951054,1,Sentiment140,Just Got Back From 8th Grade Craze  Soo Much FUN &lt;3
951086,0,Sentiment140,Just got back from a visit to this hilly area with a bunch of rocks and trees and rapids. It was cool but Florida friend got hurt. 
951382,0,Sentiment140,In a bit of pain. I really hope I just pulled some weird muscle and it isn't kidney related. Don't have the $ for a Dr! &amp; no insurance! 
951437,1,Sentiment140,in a random class with some friends  have only been to one lesson so far x
952271,0,Sentiment140,@kirstiealley I wouldn't know that one died of cancer. Mother well if she had a broom she could fly. 
952511,1,Sentiment140,is still in bed. Cant believe the kids are still asleep  must drag myself up in the gym at 11am
952522,0,Sentiment140,is still kinda disappointed and sad 
953037,1,Sentiment140,"@kissmybleep awee, thanks heaps! "
953508,0,Sentiment140,in August I am going to loads of places! LOL so I might tweet a bit in august 
953686,0,Sentiment140,In dire need of a massage and kisses 
953852,0,Sentiment140,is tired! And losing my voice 
954224,1,Sentiment140,just got back home from the groceries with my mom 
954336,0,Sentiment140,is up and leaving now 4 school  GAYBO
954602,0,Sentiment140,Just got done with lunch. Yeah...(Not really) for more work  http://myloc.me/qMn
954832,0,Sentiment140,just got home from bruno's party.i cant sleep!insomnia again.i saw some amateurs vids on the news about iran.so disturbing n sad 
954982,1,Sentiment140,is Want to make a knitted bird house? http://tinyurl.com/cuzxyq  http://plurk.com/p/rkyfo
955162,1,Sentiment140,Is watching hsm2  xxxxx
955490,1,Sentiment140,"Just got in the crib, sleepy, I took a quick twit pic(Come'N up) &amp; me and @MissPrecious2 is knocked. Canarsie bound 2morrow. "
955671,0,Sentiment140,is wishing she could write quickly...four hours to produce 1000 words is ridiculous 
955672,0,Sentiment140,Is wishing she didnt have to go to work 
955820,0,Sentiment140,Just got off phone with Black Swamp Bird Observatory - No reports of Connecticut Warbler from Metzger or Magee today... 
956103,0,Sentiment140,In Miri   - It felt like the flight took off in 1901!
956131,0,Sentiment140,In my first law schoolesque class!!! OMG!! I'm bored already! 
956258,1,Sentiment140,is working on his legal studies assessment at Tobie's house 
956265,1,Sentiment140,in new music we trust...on radio 1  asta ascult eu acum...
956321,0,Sentiment140,is worried about maria and really needs to get out there soon 
956336,1,Sentiment140,"is writing a lesson plan and 2 reflections... possibly 3 - UGH. Cannot wait for Tuesday... I'm on strike, bitches! =D can sleep innnnn "
956455,0,Sentiment140,"in San Jose, can't find Lagunitas anywhere  about to try a #beer called fat weasel. crossing my fingers it doesn't suck. NEW POST!"
956491,0,Sentiment140,isn't feeling very well.  
957613,1,Sentiment140,"@knittahknits Ah, well.  My husband is a vegetarian "
958146,1,Sentiment140,"@krislundberg Glad to hear it, dude! I look forward to your report. "
958280,1,Sentiment140,@KristenjStewart Hi  Do you also have itskristenbitch twitter account?
958873,1,Sentiment140,Just got up!!! im about to brush my teeth and take a shower  any i love mornings. . .
959287,0,Sentiment140,It makes me sad when I think that I'd be leaving for Europe in a month a year ago...  I miss my P2P people 
959435,0,Sentiment140,"It rained all night, now it's gonna rain all day ... "
959532,0,Sentiment140,it says not in stock 
959696,0,Sentiment140,Interesting. Twitted seems to have converted the uri in my last tweet to a short form without asking me 
960072,0,Sentiment140,Into center... 7-11 Rogers.  - GO PANTHERS
960327,0,Sentiment140,iPhone drying out since nasty toilet encounter Mon   What're the odds all will be well w/turn on tomorrow? All + energy welcome. ;-&gt;
960763,1,Sentiment140,"It's 63 degrees outside and cloudy...I do love days like this, it's so relaxing.  The birds are singing and it just makes me happy! "
960842,1,Sentiment140,"just left the doc's and the verdict is: plantar fascitis. the treatment: ice, aleve, and stretching; good news! i get 2 keep my foot! "
961970,0,Sentiment140,is at the beach watching Xmen Origins and drinking orange juice with no pulp 
962880,0,Sentiment140,"Just realised I'm gonna have to go to sleep at like...6:30 am as much! O_O My sister's arriving at 8 sth, so family will be up early. "
963469,0,Sentiment140,"is bored. In town using some computer, forgot to post an update this morning, I'll update when I get back to my house tonight though. "
963521,1,Sentiment140,is bout 2 eat dinner....letme c theres a choice of icecream or chocolate lol i think ima hav both yummy 
963768,1,Sentiment140,is closing the front door to the shop.....I am going home....good bye 
963863,1,Sentiment140,"Just saw Star Trek, is it weird that I find Spock the most endearing?  And I'm still trying to do the Vulcan fingers."
964028,0,Sentiment140,is cursing the stupid work computer for not leting her watch the New Moon trailer... will have to wait until I get home! 
964120,1,Sentiment140,just sittin watchin england beat kazachstan gonna be 3 nil me thinks 
964191,1,Sentiment140,just spent an hour doing a dino blog on myspace. i loveeeee dinos! &lt;333 Oh and the movie was really funny. 
964445,0,Sentiment140,Just tried playing #playspymaster on my Opera-based cell phone. It failed to authenticate with Twitter. No mobile play for me 
964546,1,Sentiment140,Just uploading  Season 1 in the Video Directory on me web site love it see good laugh 
965017,1,Sentiment140,Just watched Wolverine today! It was a great show! I loved it. 
965096,1,Sentiment140,"Just went to the pub to celebrate Phil finishing exams. Think we should do that whenever anyone finishes, it's good "
965252,0,Sentiment140,is doing her history project 
965419,0,Sentiment140,Just woke up 20 something minutes ago. Went to bed without dinner 
965650,0,Sentiment140,Just woke up and realized I slept away my Saturday night  mikey and I are such bummy sleepy heads
965915,1,Sentiment140,its officially SUMMER!! YAY   @britneyspears on friday!!
966402,0,Sentiment140,is extremely tired and certainly not looking forward to her business exam 2mz 
966449,0,Sentiment140,just woke up to rain 
966494,0,Sentiment140,It's sad if you ask me.  I'd rather eat shit and die than ever be financially dependent on anyone 
966809,1,Sentiment140,is feeling really happy 
967162,0,Sentiment140,"just woken up... gruelling maths exam is over, now its time to prepare for eng. tommorow  joy! anyone got something to cheer me up? wahhh"
967222,1,Sentiment140,just worked out how to put a profile picture up....took my time 
967733,1,Sentiment140,Is going out to dinner and a movie  I hear my Mason
968062,1,Sentiment140,is going to the Argovia Festival tonight... 
968400,1,Sentiment140,@Kyle4Music @Marie_Blue17 Yes! So we can all watch it and frown upon it 
969066,1,Sentiment140,Is gonna have a wonderful day with my gorgeous girlfriend 
970308,1,Sentiment140,"Kiddies settled... enough about my life... Don't worry folks, I'll get back to the fart and cockpunch jokes real soon... "
970359,1,Sentiment140,Killed myself at combat but now sitting in the garden soaking up some rays! 
970630,0,Sentiment140,is in Business Studies  so so so so happy its friday ! yeyyyyyyyyy But not so happy about the terrible rain  x x x x
970652,0,Sentiment140,is in dier need to revise....but the sunshine is caling 
970753,0,Sentiment140,Kitty outside my window is crying... Its either hungry or cold. 
971147,0,Sentiment140,is it 7:45 yet.........its going to be a long day 
971155,0,Sentiment140,Is it bad that I am on Facebook in the middle of a research group meeting. There are only 3 of us in the group... 
971362,0,Sentiment140,is it normal to cry after you've had your heart broken? 
971967,1,Sentiment140,Is line at popeyes and I completely forgot ppl love chicken on SATURDAY!!  damn this LINE LONG!
972270,1,Sentiment140,"Itweeted at the same timeas Chris, Yaldisss Maytee "
972462,0,Sentiment140,Last day of grade 10!!!  but also  at the same time. Doesnt feel like the end of the year
972541,0,Sentiment140,I've been eating SO unhealthy lately! Need my motivation back 
972614,1,Sentiment140,"Is loving the barbed ID campaign posters - &quot;put criminals in jail, not government&quot;. "
972973,0,Sentiment140,last latin lesson today... kinda sad isn't it?  well it's warm outside so i'm happy ;)
973512,0,Sentiment140,Is nervous and on edge.  
974195,1,Sentiment140,@laroux74 Hope your doing good babe  good tune!
974706,0,Sentiment140,@LaurenAwesome mmm they dont have them here in england  
974714,0,Sentiment140,@laurenbernal MAKE ME ONE! I'm still craving shrimp 
975017,0,Sentiment140,@lawrencedenes I don't think I did.  It crashed again the first time I got a new email. I can't seem to find an answer online either.
975235,0,Sentiment140,Is now iPhone 3.0!!! BUT is not happy that she still cannot send picture texts...I def did NOT get that memo 
975883,1,Sentiment140,"Later, Guys. We have to go to the Cemetery. "
976176,1,Sentiment140,"lazy dayzzzz, j.o.n.a.s premieres tonight though! "
976851,0,Sentiment140,Is quite upset 
977096,0,Sentiment140,Is Real Madrid's medical doctor in Brazil to see Kaka? :O! The end is nigh I think 
977416,1,Sentiment140,Is really looking forward to seeing her man tonight!! 
977854,1,Sentiment140,is relaxing &amp; taking the weekend off! 
977933,0,Sentiment140,John and Kate are seperating   I feel for those kids
978335,0,Sentiment140,"jooonas brothers getting closer &amp; closer,  taylor i miss you,  but i get to see you tonight !"
978383,0,Sentiment140,Joseph makes fun of me and it makes me sad. 
978451,1,Sentiment140,"Lethal Dosage CD Launch, tomorrow night! Message me for questions or details. "
979356,1,Sentiment140,Is sooo happy @carly_hall got twitter 
979397,0,Sentiment140,@lea2hvn never even said goodbye 
979590,0,Sentiment140,@LecTRiCkRaiNBoW i ended up having to babysit 
979696,0,Sentiment140,@leekingx3 my cat refuses to do that 
980014,1,Sentiment140,@lelovelylisa Effing Me Effing You Ahhh Haaa  http://effing.cc
980597,0,Sentiment140,"is struggling to find a job....currently Â£400 overdrawn, where the hell am i supposed to find that kind of money  this is depressing"
981153,1,Sentiment140,like 2 hours left on this bus. cassidys helping me with my exam 
981618,0,Sentiment140,@lessallan Did you find an intern to scratch your beard? I need that too 
981879,0,Sentiment140,"@LexiMorello nice! 5:30 in the morning, oh goodness. "
981918,1,Sentiment140,@lexycake Yes.. I know! if we are cleaned up after our race I'll come enjoy the Jazz Festival at San Dimas Sunday 7/19 
982291,1,Sentiment140,is thinking of more worthwhile people to follow  ..
982530,1,Sentiment140,listening to linkin park 
982640,1,Sentiment140,is tooooooo excited to go to the zoo tomorrow with the sexiest boy 
982729,0,Sentiment140,is trying to figure out how to actually follow people... 
982865,1,Sentiment140,Listening to the album and loving it   www.adventureswithalice.com
982986,1,Sentiment140,listening to: booty music. .  that's the way we like it! haha!!
983083,0,Sentiment140,Little sister dropped a laptop on kaedyns head Omg  she barely even cried. Whatta beast
983389,1,Sentiment140,Logging out to attend mass.  The heat's making it unbearable for me to hear mass during my regular morning sked.  Until later... 
983469,1,Sentiment140,lol black dont crack and white u gotta light right...ha...snl is funny...NOT..yea it is tho 
983684,0,Sentiment140,is up way too early and not able to get back to sleep.  Too bad the gym doesn't open for another hour 
984010,1,Sentiment140,is watching Come Dine With Me 
985041,1,Sentiment140,@Lilac_Sky yeah I'm feeling really good today 
985083,0,Sentiment140,@Lilchamoritta i am sooo sad u rnt going to conferce i had such a blast with you there last time ! 
